tarifa,fecha,tarjeta_id,ruleta_id
0.5,2018-06-27 11:00:00,315,1059
0.5,2019-11-19 04:40:59,441,1058
0.5,2017-11-02 18:04:18,439,1052
0.5,2016-07-05 23:56:41,474,1062
0.5,2017-09-07 03:32:37,565,1056
0.5,2018-11-04 09:00:24,429,1052
0.5,2019-09-13 05:39:12,364,1051
0.5,2019-07-23 13:25:01,516,1053
0.5,2016-03-31 17:47:00,508,1046
0.5,2019-08-31 03:28:28,407,1048
0.5,2018-09-24 06:37:25,463,1061
0.5,2016-09-25 12:37:55,576,1053
0.5,2016-05-22 22:22:03,589,1066
0.5,2019-08-04 14:27:54,550,1054
0.5,2019-02-05 04:23:01,357,1044
0.5,2017-03-16 09:19:30,478,1045
0.5,2018-07-28 10:18:25,529,1054
0.5,2019-02-12 01:16:44,365,1057
0.5,2017-08-21 14:24:41,469,1066
0.5,2019-08-06 11:36:06,336,1060
0.5,2017-11-21 01:05:37,373,1047
0.5,2018-03-25 00:59:33,537,1053
0.5,2017-11-15 04:35:05,439,1060
0.5,2018-08-09 14:34:41,310,1058
0.5,2018-02-25 21:46:10,534,1060
0.5,2018-02-11 14:49:31,499,1063
0.5,2016-10-06 06:39:14,500,1052
0.5,2016-10-25 09:40:49,533,1055
0.5,2018-04-08 06:42:23,443,1050
0.5,2016-07-19 18:45:37,451,1060
0.5,2018-03-20 14:31:52,569,1048
0.5,2016-08-21 11:33:19,523,1045
0.5,2019-08-13 11:17:18,489,1062
0.5,2016-09-29 13:36:13,366,1044
0.5,2016-08-21 21:10:52,302,1057
0.5,2019-04-04 02:04:02,317,1057
0.5,2019-02-15 19:44:24,303,1054
0.5,2016-02-11 10:52:22,343,1059
0.5,2016-06-02 12:15:47,409,1049
0.5,2016-01-30 18:48:30,325,1047
0.5,2017-02-13 11:25:05,476,1052
0.5,2018-07-17 22:34:58,456,1055
0.5,2018-12-02 17:07:58,305,1051
0.5,2015-12-11 23:39:43,342,1055
0.5,2017-05-08 18:56:08,440,1063
0.5,2019-11-04 15:05:12,508,1049
0.5,2019-05-05 11:45:44,451,1065
0.5,2016-01-09 19:42:57,400,1049
0.5,2016-06-21 02:59:28,535,1064
0.5,2017-10-28 03:29:20,390,1054
0.5,2017-06-29 09:28:18,518,1046
0.5,2018-03-14 06:10:58,499,1062
0.5,2016-03-14 08:33:46,371,1045
0.5,2016-03-02 06:00:11,389,1063
0.5,2017-04-10 01:34:12,408,1062
0.5,2016-01-30 17:05:41,544,1056
0.5,2019-02-09 16:36:18,469,1066
0.5,2019-06-02 13:52:49,355,1059
0.5,2017-09-22 12:31:52,344,1050
0.5,2018-07-20 09:26:55,550,1063
0.5,2019-11-12 06:43:59,483,1060
0.5,2016-10-26 07:29:43,490,1049
0.5,2019-06-22 21:40:50,441,1051
0.5,2019-06-14 03:31:36,384,1055
0.5,2017-11-12 19:49:55,415,1062
0.5,2017-12-03 18:02:47,381,1056
0.5,2016-01-13 19:28:13,346,1057
0.5,2016-11-27 08:27:37,581,1051
0.5,2015-12-20 17:17:23,583,1058
0.5,2017-11-03 01:48:38,455,1065
0.5,2017-10-21 17:26:22,451,1049
0.5,2018-07-16 19:30:05,303,1054
0.5,2018-12-27 12:14:43,410,1051
0.5,2017-08-10 00:49:01,409,1057
0.5,2018-04-18 02:08:00,570,1045
0.5,2016-04-10 02:09:37,594,1049
0.5,2018-09-30 07:33:45,392,1055
0.5,2018-12-14 23:33:57,552,1066
0.5,2018-06-03 10:48:57,334,1048
0.5,2016-02-05 23:45:57,506,1044
0.5,2019-09-12 00:49:39,554,1065
0.5,2019-08-07 15:37:58,364,1047
0.5,2019-04-08 15:48:11,302,1044
0.5,2017-11-23 02:14:09,402,1049
0.5,2017-05-24 09:50:35,442,1044
0.5,2019-02-26 09:49:19,483,1059
0.5,2019-01-08 05:40:36,358,1053
0.5,2016-06-18 04:29:16,378,1056
0.5,2016-05-01 19:35:25,545,1053
0.5,2017-02-14 21:42:05,463,1045
0.5,2016-10-23 08:20:05,475,1049
0.5,2019-04-21 07:11:45,333,1046
0.5,2019-05-20 00:40:41,578,1062
0.5,2017-02-19 14:34:13,424,1063
0.5,2017-10-24 19:43:16,450,1045
0.5,2019-02-23 23:57:38,484,1061
0.5,2019-04-22 07:40:20,383,1062
0.5,2019-10-12 16:47:51,433,1060
0.5,2019-03-26 15:25:16,485,1053
0.5,2019-09-23 02:02:14,471,1063
0.5,2018-06-27 07:41:16,527,1053
0.5,2016-07-22 22:09:41,592,1066
0.5,2018-02-25 09:25:27,435,1046
0.5,2018-07-18 05:06:25,485,1052
0.5,2016-10-11 11:45:02,457,1061
0.5,2018-03-16 16:50:56,503,1050
0.5,2019-11-18 11:10:34,600,1044
0.5,2018-05-01 11:06:58,309,1062
0.5,2016-12-25 19:13:34,546,1063
0.5,2017-04-18 13:03:33,385,1059
0.5,2018-09-11 21:42:53,361,1052
0.5,2016-10-30 04:01:23,436,1044
0.5,2018-11-09 16:51:13,580,1051
0.5,2016-07-21 18:03:06,475,1050
0.5,2017-08-15 12:43:32,412,1056
0.5,2017-05-19 04:04:07,353,1045
0.5,2018-01-12 14:14:18,428,1062
0.5,2016-04-06 08:47:28,533,1066
0.5,2017-04-08 09:40:26,581,1049
0.5,2018-02-10 00:26:59,312,1066
0.5,2017-01-14 11:37:27,442,1064
0.5,2016-08-20 10:30:18,477,1058
0.5,2017-11-09 20:48:15,438,1059
0.5,2019-06-10 17:42:19,442,1046
0.5,2016-03-20 11:03:32,368,1049
0.5,2017-12-11 00:34:03,511,1053
0.5,2018-10-29 23:00:36,335,1054
0.5,2017-05-05 14:11:07,562,1061
0.5,2019-11-17 22:03:13,429,1062
0.5,2019-04-10 03:14:40,564,1059
0.5,2018-04-18 14:45:50,420,1060
0.5,2017-06-27 16:14:17,344,1060
0.5,2019-01-21 20:33:18,370,1064
0.5,2018-06-04 17:26:40,422,1054
0.5,2018-03-13 11:56:20,420,1046
0.5,2018-08-11 07:57:59,312,1059
0.5,2018-02-25 11:07:55,306,1045
0.5,2018-12-08 12:02:25,447,1053
0.5,2015-11-27 01:32:02,497,1055
0.5,2019-04-18 09:56:39,436,1061
0.5,2019-09-20 23:02:33,494,1045
0.5,2016-03-12 01:49:54,519,1057
0.5,2015-12-26 03:59:14,322,1051
0.5,2016-08-26 14:05:39,550,1053
0.5,2018-03-28 17:57:26,453,1064
0.5,2016-06-02 15:30:33,520,1064
0.5,2018-07-16 21:07:22,570,1049
0.5,2017-01-01 19:28:42,472,1047
0.5,2016-07-28 17:12:35,600,1059
0.5,2017-05-19 00:49:12,480,1060
0.5,2017-03-01 02:11:38,588,1053
0.5,2017-05-03 14:58:19,448,1059
0.5,2017-05-22 12:43:04,540,1050
0.5,2018-02-13 16:10:26,504,1062
0.5,2017-12-28 21:54:32,470,1066
0.5,2016-03-30 03:15:24,425,1062
0.5,2019-01-03 09:24:50,387,1056
0.5,2017-01-03 16:44:01,471,1066
0.5,2016-07-02 01:50:18,355,1054
0.5,2016-03-05 20:41:37,409,1053
0.5,2016-07-09 08:30:48,549,1049
0.5,2016-05-08 14:55:51,453,1056
0.5,2016-12-30 14:57:11,319,1049
0.5,2018-09-26 09:20:49,379,1048
0.5,2016-09-09 09:05:42,555,1060
0.5,2019-11-19 21:18:31,456,1050
0.5,2019-03-28 10:20:29,560,1052
0.5,2019-05-08 23:43:48,577,1064
0.5,2019-03-06 20:58:39,395,1063
0.5,2016-08-24 22:27:09,361,1048
0.5,2017-06-03 09:58:12,464,1064
0.5,2017-10-28 03:15:18,562,1053
0.5,2017-10-19 00:31:24,534,1050
0.5,2019-04-15 12:44:10,333,1066
0.5,2019-02-20 05:52:07,417,1051
0.5,2018-06-20 01:50:30,307,1048
0.5,2019-07-26 07:57:24,315,1048
0.5,2018-02-24 13:01:43,430,1065
0.5,2018-04-10 21:21:18,307,1059
0.5,2019-06-16 02:51:14,358,1065
0.5,2016-10-24 02:23:42,389,1056
0.5,2016-03-23 02:18:02,541,1065
0.5,2017-09-15 17:31:25,307,1048
0.5,2017-07-10 13:42:24,409,1047
0.5,2015-12-22 21:10:12,411,1050
0.5,2019-10-23 04:10:36,444,1062
0.5,2017-05-24 10:45:25,529,1046
0.5,2016-03-08 17:58:53,354,1048
0.5,2017-01-22 15:29:39,535,1052
0.5,2015-11-19 07:30:00,429,1062
0.5,2017-01-08 04:40:45,367,1058
0.5,2017-02-15 18:27:31,407,1052
0.5,2018-11-17 22:25:11,524,1053
0.5,2019-05-18 14:36:48,571,1062
0.5,2017-08-05 20:11:05,508,1046
0.5,2018-07-28 12:56:14,557,1047
0.5,2017-04-22 22:36:53,376,1045
0.5,2016-02-06 23:44:09,435,1055
0.5,2019-02-20 08:49:33,392,1057
0.5,2019-09-07 13:48:30,392,1061
0.5,2017-04-14 14:48:22,439,1054
0.5,2018-04-23 12:22:57,449,1055
0.5,2018-06-04 14:15:59,441,1054
0.5,2015-12-18 08:07:02,336,1059
0.5,2017-06-07 23:16:06,557,1054
0.5,2018-04-10 15:00:27,390,1065
0.5,2018-11-29 05:36:06,456,1045
0.5,2017-12-10 23:22:24,378,1065
0.5,2016-03-30 19:49:17,469,1056
0.5,2016-10-04 00:52:39,586,1061
0.5,2018-08-07 13:57:53,547,1061
0.5,2018-10-22 00:23:35,529,1060
0.5,2016-08-20 19:14:33,473,1058
0.5,2017-06-01 03:01:42,464,1044
0.5,2016-02-01 12:03:38,577,1045
0.5,2016-02-28 23:23:02,536,1044
0.5,2017-01-08 17:28:07,511,1061
0.5,2019-03-26 10:41:16,379,1064
0.5,2017-11-03 05:11:01,529,1045
0.5,2019-01-28 05:27:25,410,1064
0.5,2016-04-10 10:27:14,340,1049
0.5,2016-09-03 19:27:18,488,1049
0.5,2017-08-19 10:02:39,547,1044
0.5,2017-03-16 01:45:30,564,1062
0.5,2019-01-24 21:20:48,350,1052
0.5,2016-11-03 15:50:51,518,1062
0.5,2019-05-07 00:29:30,518,1051
0.5,2017-12-09 14:32:40,558,1050
0.5,2017-06-05 15:10:09,305,1064
0.5,2017-05-21 10:29:25,385,1056
0.5,2018-12-26 15:32:44,448,1056
0.5,2019-08-13 16:11:17,316,1056
0.5,2019-04-26 06:25:40,350,1047
0.5,2016-02-28 01:50:20,560,1064
0.5,2017-04-14 09:08:01,344,1045
0.5,2017-05-01 08:48:22,475,1044
0.5,2019-06-22 22:37:28,598,1045
0.5,2018-02-27 02:23:57,435,1056
0.5,2019-06-10 18:35:59,559,1051
0.5,2019-03-12 12:54:22,541,1059
0.5,2017-01-12 09:17:50,577,1044
0.5,2017-07-02 11:31:43,376,1052
0.5,2019-09-21 15:19:18,301,1063
0.5,2018-02-22 10:36:02,436,1054
0.5,2018-09-03 11:46:19,489,1047
0.5,2019-03-14 20:09:06,382,1052
0.5,2019-11-02 06:10:15,510,1066
0.5,2018-08-28 17:59:31,536,1056
0.5,2016-04-27 19:55:30,477,1058
0.5,2017-06-30 21:13:01,387,1053
1.25,2018-12-05 11:21:58,710,899
1.25,2019-08-28 07:15:05,612,22
1.25,2016-07-25 10:07:36,705,665
1.25,2017-07-28 06:14:41,605,937
1.25,2015-11-05 12:47:18,779,273
1.25,2018-03-26 12:40:48,746,58
1.25,2016-06-14 16:46:03,614,919
1.25,2017-02-26 13:39:56,619,3
1.25,2018-10-15 01:25:40,686,882
1.25,2019-02-05 13:33:50,713,1021
1.25,2017-07-26 23:48:57,740,972
1.25,2018-04-11 05:00:26,760,553
1.25,2017-03-09 17:19:05,758,1029
1.25,2019-06-22 17:03:49,691,464
1.25,2016-04-14 02:18:41,791,156
1.25,2017-12-22 00:14:10,626,366
1.25,2016-11-06 01:43:08,775,33
1.25,2019-02-15 20:33:23,788,276
1.25,2016-07-01 20:06:48,711,213
1.25,2017-05-13 05:49:02,640,880
1.25,2019-01-24 04:54:12,756,601
1.25,2019-07-21 10:42:27,680,368
1.25,2019-06-06 03:11:18,665,716
1.25,2016-10-01 08:07:41,727,283
1.25,2019-09-23 12:11:20,681,589
1.25,2019-08-09 00:24:40,792,47
1.25,2018-05-18 21:47:09,670,998
1.25,2018-07-06 21:43:55,771,589
1.25,2019-09-28 12:03:12,655,127
1.25,2019-01-13 22:22:24,794,123
1.25,2017-03-13 17:10:16,607,405
1.25,2018-09-14 14:44:49,693,1000
1.25,2018-08-28 01:05:35,734,864
1.25,2018-11-22 21:11:25,649,6
1.25,2017-05-01 03:21:42,767,798
1.25,2019-03-01 07:33:03,756,982
1.25,2017-09-10 10:18:42,745,598
1.25,2019-08-28 06:06:11,755,447
1.25,2019-11-01 01:19:28,772,469
1.25,2019-09-08 12:07:10,636,613
1.25,2016-02-07 13:15:10,690,462
1.25,2016-10-10 20:41:44,611,980
1.25,2016-10-31 06:47:16,707,13
1.25,2016-07-05 19:38:04,706,450
1.25,2018-04-16 21:58:06,755,320
1.25,2016-10-16 23:48:35,762,437
1.25,2017-05-24 00:33:57,702,345
1.25,2019-10-06 11:21:08,660,857
1.25,2017-08-24 19:27:05,694,908
1.25,2016-03-06 07:58:52,660,653
1.25,2017-05-24 01:13:39,673,462
1.25,2016-09-23 19:17:33,630,556
1.25,2016-07-01 03:14:13,689,945
1.25,2019-07-09 21:37:15,778,395
1.25,2017-01-17 20:56:50,786,300
1.25,2015-11-10 05:29:14,622,364
1.25,2017-10-07 06:05:55,773,795
1.25,2016-02-23 10:58:16,794,434
1.25,2018-10-26 00:00:18,739,656
1.25,2019-06-27 07:04:15,787,677
1.25,2019-09-10 13:38:01,797,850
1.25,2018-09-13 02:09:35,736,2
1.25,2018-07-29 00:48:11,798,574
1.25,2018-12-20 20:06:12,773,536
1.25,2019-05-13 12:26:05,728,802
1.25,2019-08-23 03:38:29,660,249
1.25,2018-07-24 20:30:57,646,450
1.25,2018-04-30 03:07:23,764,624
1.25,2016-02-21 09:08:33,623,689
1.25,2017-03-29 08:59:04,637,855
1.25,2018-08-14 11:28:55,796,55
1.25,2015-12-03 20:05:59,674,759
1.25,2015-12-19 06:27:11,699,903
1.25,2019-06-29 20:10:12,761,572
1.25,2018-12-07 00:01:17,666,230
1.25,2019-08-09 12:45:48,693,709
1.25,2016-06-13 06:48:09,770,927
1.25,2019-01-16 19:34:24,793,330
1.25,2018-04-22 00:39:16,775,498
1.25,2016-03-26 22:52:08,703,750
1.25,2015-11-15 22:24:55,714,568
1.25,2019-05-17 01:21:58,671,391
1.25,2018-01-08 08:37:22,605,277
1.25,2017-07-20 02:43:32,657,499
1.25,2018-08-29 02:54:42,632,697
1.25,2017-11-17 16:17:16,645,404
1.25,2018-06-12 06:33:42,787,780
1.25,2019-07-30 04:06:41,769,646
1.25,2018-01-05 17:21:53,700,251
1.25,2019-06-16 10:38:34,682,68
1.25,2016-12-19 03:00:12,754,669
1.25,2018-03-10 02:04:52,642,131
1.25,2017-09-26 02:28:09,689,795
1.25,2016-09-25 01:00:05,793,516
1.25,2018-08-20 15:11:28,625,734
1.25,2016-04-27 08:31:13,679,103
1.25,2017-02-09 02:37:31,650,165
1.25,2018-06-23 02:50:59,694,195
1.25,2019-04-02 10:25:18,628,258
1.25,2015-12-20 00:31:24,746,352
1.25,2019-05-11 09:56:51,774,877
1.25,2017-04-25 10:51:34,671,603
1.25,2017-05-07 03:43:22,654,649
1.25,2019-06-29 10:08:34,769,8
1.25,2018-04-08 04:45:22,688,155
1.25,2018-07-17 09:59:17,732,527
1.25,2019-01-02 00:49:44,651,347
1.25,2016-12-16 09:48:30,708,890
1.25,2018-08-30 11:17:11,669,1018
1.25,2017-03-16 13:58:48,634,671
1.25,2017-03-25 20:46:45,669,382
1.25,2019-06-25 07:03:54,629,767
1.25,2016-05-30 21:37:04,731,81
1.25,2019-01-31 23:27:52,779,449
1.25,2017-05-06 06:22:34,663,185
1.25,2017-12-31 15:38:27,785,165
1.25,2018-02-03 03:05:27,751,355
1.25,2018-06-23 05:12:37,618,304
1.25,2016-04-12 11:53:06,712,740
1.25,2018-10-31 08:30:19,654,50
1.25,2019-02-09 20:53:38,682,585
1.25,2018-05-25 08:11:08,709,588
1.25,2017-08-03 00:03:26,694,365
1.25,2018-03-15 16:22:44,729,986
1.25,2019-02-05 23:26:36,665,48
1.25,2016-01-05 00:57:15,700,809
1.25,2017-04-10 15:23:48,729,484
1.25,2019-01-27 06:58:56,698,217
1.25,2018-09-15 21:17:29,634,793
1.25,2017-03-26 09:37:18,784,917
1.25,2016-05-23 23:44:33,734,232
1.25,2016-11-12 20:47:30,762,9
1.25,2019-09-04 04:43:31,738,321
1.25,2019-07-08 14:04:24,612,235
1.25,2018-07-08 19:28:53,678,374
1.25,2017-07-14 00:54:51,792,627
1.25,2017-03-16 16:55:52,740,1033
1.25,2016-12-07 03:19:58,668,137
1.25,2018-07-14 15:00:31,683,37
1.25,2018-12-22 02:30:37,751,818
1.25,2016-11-29 14:27:08,715,828
1.25,2018-10-10 15:28:50,711,723
1.25,2018-11-18 13:11:39,669,871
1.25,2017-06-30 11:54:27,676,338
1.25,2018-07-24 21:33:50,783,229
1.25,2019-03-31 01:26:21,669,130
1.25,2018-08-08 01:46:48,617,340
1.25,2016-12-20 07:24:56,719,350
1.25,2018-06-09 11:32:53,707,265
1.25,2017-01-15 22:45:59,673,111
1.25,2016-06-29 07:59:46,606,919
1.25,2016-04-19 02:01:51,669,462
1.25,2015-11-20 09:53:40,691,24
1.25,2018-01-28 05:43:28,800,148
1.25,2016-09-21 12:48:34,799,109
1.25,2018-02-09 08:36:42,791,951
1.25,2018-07-27 17:53:15,701,619
1.25,2019-01-28 01:54:37,750,322
1.25,2018-08-15 10:18:28,666,864
1.25,2018-10-07 01:07:06,622,748
1.25,2017-09-24 04:57:02,754,344
1.25,2019-03-27 05:17:25,800,295
1.25,2015-11-07 18:27:11,789,683
1.25,2017-09-05 08:52:28,643,65
1.25,2016-10-26 14:45:13,634,580
1.25,2018-01-22 14:27:17,688,452
1.25,2016-01-14 05:11:06,699,714
1.25,2019-09-01 05:07:10,767,1005
1.25,2018-09-26 17:37:25,652,17
1.25,2018-08-17 02:16:21,716,233
1.25,2016-05-08 22:56:43,636,826
1.25,2016-12-15 22:40:39,699,502
1.25,2017-09-27 20:44:10,735,95
1.25,2017-08-30 20:36:01,638,507
1.25,2019-07-08 06:24:40,715,804
1.25,2017-02-23 18:23:34,665,822
1.25,2016-08-11 09:47:34,678,595
1.25,2019-02-20 21:42:51,631,74
1.25,2016-01-06 21:34:09,769,900
1.25,2017-12-26 09:10:20,702,152
1.25,2019-09-25 00:11:42,689,608
1.25,2017-04-01 15:53:13,792,937
1.25,2019-07-17 09:38:25,665,687
1.25,2019-03-14 21:50:38,784,715
1.25,2018-01-26 01:21:06,691,1037
1.25,2018-04-06 16:13:21,607,813
1.25,2016-03-30 23:22:51,754,179
1.25,2016-12-28 18:32:26,631,461
1.25,2019-08-11 18:36:39,793,905
1.25,2019-07-18 02:56:52,648,917
1.25,2018-07-13 12:25:47,790,53
1.25,2016-09-09 19:25:48,604,117
1.25,2019-09-10 12:10:33,719,31
1.25,2019-09-17 14:25:33,668,297
1.25,2018-06-04 13:59:16,674,277
1.25,2019-11-05 20:15:32,736,903
1.25,2016-03-19 20:40:02,760,43
1.25,2016-04-18 22:09:25,750,926
1.25,2018-02-04 23:14:47,631,89
1.25,2019-02-10 08:40:40,774,769
1.25,2017-10-22 09:21:30,667,518
1.25,2018-07-25 21:41:39,637,638
1.25,2018-09-07 07:15:59,602,127
1.25,2019-06-27 00:56:59,792,846
1.25,2019-08-17 22:55:51,623,333
1.25,2017-06-25 01:36:24,713,955
1.25,2016-04-23 15:37:57,779,23
1.25,2017-10-23 10:47:57,709,819
1.25,2018-09-28 11:27:18,770,714
1.25,2016-06-13 13:28:30,716,601
1.25,2019-01-08 07:29:58,711,406
1.25,2018-11-16 02:40:55,712,92
1.25,2016-08-18 16:22:11,704,834
1.25,2015-11-03 18:57:43,792,288
1.25,2016-02-07 16:43:36,796,850
1.25,2019-03-15 22:28:05,679,123
1.25,2019-02-09 12:55:56,664,824
1.25,2018-02-25 03:23:47,681,250
1.25,2019-02-11 00:03:03,629,212
1.25,2018-03-28 01:30:24,788,651
1.25,2018-07-31 19:44:58,788,171
1.25,2016-09-28 15:23:29,758,796
1.25,2016-12-15 07:15:23,745,291
1.25,2016-09-28 09:04:55,726,241
1.25,2016-05-03 06:21:02,773,277
1.25,2018-12-06 10:02:08,612,272
1.25,2019-03-12 11:01:45,643,351
1.25,2017-03-29 21:58:10,742,58
1.25,2018-05-24 10:20:16,747,543
1.25,2016-11-08 23:38:26,677,785
1.25,2016-12-16 10:40:00,633,216
1.25,2016-02-07 08:32:02,678,518
1.25,2019-03-02 17:07:18,606,67
1.25,2018-04-29 12:50:41,759,54
1.25,2018-06-03 20:53:27,767,309
1.25,2018-03-21 08:53:22,729,357
1.25,2019-04-15 07:53:05,721,362
1.25,2018-02-14 18:56:01,735,560
1.25,2016-01-22 02:39:24,749,143
1.25,2018-01-26 07:59:05,618,390
1.25,2016-07-22 16:41:52,667,681
1.25,2019-11-11 04:52:16,740,79
1.25,2018-07-20 15:19:31,709,1016
1.25,2015-12-14 07:37:54,676,76
1.25,2017-01-08 11:29:30,766,310
1.25,2017-07-14 01:17:55,601,171
1.25,2017-03-20 04:37:03,634,674
1.25,2016-07-28 14:01:31,633,624
1.25,2019-03-30 10:12:12,649,139
1.25,2016-11-01 00:56:57,685,678
1.25,2017-01-21 14:02:09,766,807
1.25,2018-08-16 16:27:27,687,89
1.25,2016-07-30 10:32:55,705,78
1.25,2016-08-13 10:14:28,714,516
1.25,2019-09-27 10:04:23,689,328
1.25,2016-09-30 13:19:01,718,457
1.25,2017-03-04 19:17:14,743,1002
1.25,2019-07-25 03:28:13,763,581
1.25,2019-04-22 23:07:20,772,502
1.25,2016-03-14 17:24:30,780,464
1.25,2017-08-09 18:46:57,670,993
1.25,2018-07-03 03:58:55,679,556
1.25,2017-01-10 03:41:04,638,1011
1.25,2018-01-15 16:13:36,615,935
1.25,2016-07-16 22:21:28,786,202
1.25,2017-04-19 08:18:11,721,321
1.25,2017-02-09 02:24:33,712,672
1.25,2017-11-19 17:26:40,766,640
1.25,2018-04-04 19:35:52,783,840
1.25,2019-08-30 18:31:40,737,1001
1.25,2018-02-17 09:33:01,733,633
1.25,2016-06-20 20:07:49,779,336
1.25,2018-07-22 08:59:53,773,438
1.25,2016-04-09 06:13:55,774,122
1.25,2018-02-15 08:06:42,747,703
1.25,2018-11-07 20:09:58,655,68
1.25,2016-03-13 00:25:41,688,937
1.25,2019-06-06 21:32:21,643,18
1.25,2016-04-15 20:06:05,738,159
1.25,2018-04-14 22:53:12,669,929
1.25,2019-03-21 05:14:13,768,23
1.25,2018-06-01 17:18:18,669,939
1.25,2016-10-01 09:53:47,800,811
1.25,2016-07-05 22:28:04,737,354
1.25,2018-04-20 13:48:48,655,416
1.25,2019-10-21 22:15:06,700,39
1.25,2019-06-17 04:13:13,643,1010
1.25,2017-03-31 05:33:49,650,1015
1.25,2016-07-31 06:46:26,749,394
1.25,2019-02-28 09:07:54,658,720
1.25,2016-03-29 17:40:26,732,339
1.25,2019-04-11 06:09:54,748,567
1.25,2019-03-08 10:16:24,668,506
1.25,2019-09-25 11:38:34,663,893
1.25,2017-02-25 05:53:33,637,1042
1.25,2018-10-08 00:40:53,668,290
1.25,2017-03-21 12:29:21,708,1009
1.25,2016-11-03 13:41:58,622,238
1.25,2017-10-01 17:46:36,689,529
1.25,2017-08-25 07:47:59,788,458
1.25,2018-11-27 16:39:47,784,472
1.25,2018-12-12 10:30:40,655,115
1.25,2016-06-19 17:26:09,680,714
1.25,2019-05-03 14:39:10,662,716
1.25,2017-10-27 21:15:23,751,605
1.25,2016-12-12 00:05:34,689,652
1.25,2016-02-03 05:18:21,779,1039
1.25,2019-02-01 09:51:02,685,459
1.25,2016-04-02 03:02:53,703,563
1.25,2016-11-09 10:14:48,645,232
1.25,2018-09-24 17:13:35,650,959
1.25,2016-07-01 08:37:27,743,398
1.25,2017-12-23 01:46:02,648,903
1.25,2019-06-19 10:46:09,725,887
1.25,2018-12-07 13:53:02,787,528
1.25,2018-04-22 11:58:39,634,393
1.25,2016-09-20 03:00:57,678,34
1.25,2019-02-09 05:29:36,628,308
1.25,2017-05-04 11:12:00,743,662
1.25,2018-09-19 09:46:04,661,202
1.25,2019-08-09 23:58:26,723,963
1.25,2018-02-11 05:31:53,644,39
1.25,2017-08-20 12:18:20,797,639
1.25,2017-07-30 22:58:05,643,179
1.25,2019-11-08 01:18:24,707,910
1.25,2019-08-03 05:22:45,778,918
1.25,2017-08-15 11:22:24,624,595
1.25,2016-02-12 05:18:29,620,642
1.25,2016-01-06 21:53:08,794,383
1.25,2019-03-15 20:38:17,789,360
1.25,2018-08-08 13:04:04,625,702
1.25,2017-01-30 10:16:19,739,970
1.25,2016-06-05 09:10:57,619,223
1.25,2019-10-06 06:59:29,792,145
1.25,2019-03-01 15:36:08,632,842
1.25,2019-05-10 12:11:58,653,200
1.25,2017-04-10 01:14:06,649,874
1.25,2017-04-08 15:43:01,706,888
1.25,2018-10-15 06:04:20,662,407
1.25,2016-08-19 20:00:37,743,177
1.25,2017-12-11 17:49:17,748,1013
1.25,2017-03-08 20:16:53,774,235
1.25,2019-10-22 18:32:37,785,613
1.25,2016-05-10 19:00:26,670,586
1.25,2015-11-27 00:56:47,796,740
1.25,2017-09-16 21:15:04,702,383
1.25,2019-03-25 11:16:07,743,914
1.25,2018-10-17 00:21:18,668,965
1.25,2017-09-19 11:43:30,680,390
1.25,2019-09-18 01:33:01,670,321
1.25,2017-09-19 01:31:49,605,404
1.25,2016-12-09 14:41:56,705,750
1.25,2019-04-24 09:05:28,759,572
1.25,2018-06-11 18:41:47,735,252
1.25,2019-04-21 20:22:42,644,556
1.25,2016-06-01 14:49:39,634,58
1.25,2017-03-25 13:39:21,741,384
1.25,2018-07-02 04:00:02,786,460
1.25,2016-12-28 07:48:05,764,440
1.25,2017-11-19 03:11:16,737,754
1.25,2018-06-04 19:28:10,760,460
1.25,2016-07-14 14:26:11,660,928
1.25,2018-03-07 20:26:50,713,895
1.25,2017-06-24 11:29:14,625,618
1.25,2019-09-06 12:56:24,756,147
1.25,2019-05-11 01:47:32,763,305
1.25,2016-09-29 08:40:06,718,622
1.25,2017-06-29 06:10:12,624,895
1.25,2017-03-12 18:18:19,770,471
1.25,2019-02-07 15:03:33,610,528
1.25,2017-05-21 04:14:29,788,215
1.25,2018-01-26 09:57:17,612,392
1.25,2016-05-13 16:26:06,630,687
1.25,2018-07-06 18:00:48,690,339
1.25,2018-01-04 15:10:29,762,575
1.25,2018-09-15 10:09:04,602,838
1.25,2017-12-20 12:25:02,615,38
1.25,2016-05-16 15:57:30,708,748
1.25,2016-09-09 15:04:17,663,337
1.25,2019-05-29 10:10:02,794,381
1.25,2018-01-13 11:39:43,647,869
1.25,2019-07-19 15:18:58,762,812
1.25,2016-10-20 12:51:13,604,526
1.25,2016-11-18 18:57:35,705,500
1.25,2017-08-02 04:42:15,798,777
1.25,2018-08-10 11:41:49,676,620
1.25,2016-10-08 02:07:34,778,96
1.25,2018-01-11 00:24:09,798,983
1.25,2017-09-30 17:55:15,625,384
1.25,2017-02-23 18:31:01,795,866
1.25,2018-12-15 20:05:31,623,736
1.25,2017-09-24 05:37:41,682,786
1.25,2018-01-07 00:41:59,741,1036
1.25,2017-11-18 17:57:28,669,181
1.25,2016-04-23 23:13:53,781,851
1.25,2018-07-16 08:26:32,750,948
1.25,2019-02-02 22:10:09,696,76
1.25,2016-06-27 08:44:04,788,1001
1.25,2018-01-14 10:31:36,774,774
1.25,2015-12-09 10:42:52,698,606
1.25,2019-09-02 23:47:12,753,71
1.25,2017-05-13 19:11:32,783,672
