fecha,salida,llegada,ruta_id,bus_id,empleado_id
2016-03-16,18:07:26,04:10:52,29,251,61
2017-08-19,08:05:12,10:44:24,21,410,3
2019-05-03,11:39:36,16:21:02,16,209,43
2018-05-27,06:46:59,18:55:50,22,240,57
2017-05-19,06:21:39,22:02:19,27,474,82
2019-01-03,10:24:57,20:58:42,16,432,48
2017-11-30,15:15:19,08:38:13,30,408,71
2017-01-12,22:47:48,04:15:05,32,391,1
2017-04-21,22:05:17,23:21:57,22,308,32
2015-11-30,08:15:36,17:13:36,37,203,73
2015-12-28,22:10:17,18:58:18,24,397,57
2019-09-04,08:28:39,10:41:22,20,408,12
2017-05-22,00:34:53,15:17:35,17,400,95
2018-08-06,03:51:57,11:12:29,38,240,70
2015-11-22,06:27:34,07:47:43,26,337,27
2016-06-08,03:21:00,21:36:05,25,397,78
2017-01-04,17:58:20,10:41:30,22,296,25
2017-10-24,03:09:25,05:52:44,37,393,44
2017-08-25,23:33:30,13:42:14,16,361,25
2015-11-15,02:00:30,18:34:11,26,362,29
2017-04-05,13:47:06,17:34:40,30,379,97
2016-12-11,18:57:14,16:57:44,16,288,13
2018-04-27,23:00:20,12:24:22,20,315,81
2016-02-01,01:29:29,16:40:09,27,314,16
2019-10-09,06:16:14,13:30:34,24,340,61
2019-06-24,23:31:51,10:49:24,25,498,43
2019-08-10,16:00:16,02:52:45,33,434,88
2018-08-12,22:02:31,07:00:22,25,295,94
2017-11-10,10:37:35,14:56:19,25,303,93
2019-04-25,14:06:11,01:17:28,29,203,30
2018-03-27,23:57:34,02:47:31,24,269,17
2019-01-02,16:50:35,08:19:18,21,471,41
2016-12-30,09:00:20,15:27:12,28,228,88
2016-12-21,18:13:36,15:38:08,38,382,73
2019-08-23,23:19:11,14:10:53,37,475,34
2018-05-20,07:11:20,06:15:02,21,477,68
2019-07-26,17:57:05,12:38:45,35,255,13
2018-11-08,18:46:35,09:40:04,24,483,91
2019-08-10,10:54:50,01:35:56,36,459,57
2016-07-01,10:04:35,01:48:03,23,237,17
2019-07-20,08:22:21,22:25:09,18,344,11
2016-07-29,06:33:16,10:37:39,27,453,26
2017-10-03,00:47:13,14:18:20,18,238,85
2017-12-20,09:42:23,12:42:27,16,325,29
2018-03-29,09:30:37,18:24:22,23,363,26
2016-04-29,17:40:16,22:41:23,37,348,54
2016-07-04,07:53:23,17:11:36,31,308,4
2016-04-19,23:25:25,10:33:47,31,361,29
2019-09-30,18:43:57,14:54:02,29,323,32
2018-05-29,18:52:40,15:11:06,33,486,1
2018-12-07,15:29:58,08:32:43,37,238,84
2018-03-05,11:43:28,20:59:50,31,494,29
2017-10-21,01:05:26,02:37:37,25,482,15
2017-11-02,01:14:00,04:08:25,18,248,38
2019-06-14,13:35:46,16:25:48,37,240,66
2016-08-21,12:22:56,15:07:57,36,356,98
2019-04-23,01:57:23,20:42:29,16,452,24
2016-10-01,09:17:49,17:51:50,31,296,94
2017-04-04,03:08:21,18:07:09,34,499,22
2016-04-18,17:52:50,21:44:48,18,336,5
2019-07-04,05:25:35,10:55:18,35,272,49
2018-11-12,12:10:04,14:31:25,18,277,30
2017-05-07,07:02:19,09:17:43,28,229,30
2017-03-22,21:45:53,04:26:55,29,375,98
2018-07-30,17:13:03,07:14:26,38,290,93
2017-06-01,09:21:25,22:43:57,26,420,49
2018-10-11,09:24:49,21:38:45,23,356,12
2017-05-11,00:52:50,01:10:33,17,206,64
2018-10-30,12:51:41,22:47:18,33,388,74
2019-03-24,17:01:01,20:10:28,34,443,94
2018-03-17,04:31:37,04:54:17,34,252,73
2017-11-30,18:28:19,03:38:05,32,372,36
2017-02-02,02:22:40,22:57:57,28,444,54
2018-02-07,20:21:33,13:27:46,35,227,5
2018-06-30,17:01:27,20:43:56,19,246,14
2018-05-14,15:53:38,16:46:16,30,391,5
2017-03-03,06:43:43,18:52:44,38,265,59
2017-03-07,00:50:19,18:19:43,28,268,76
2019-04-09,19:13:13,22:17:21,27,257,16
2018-10-30,19:53:38,10:01:56,16,312,78
2016-05-23,02:39:21,21:54:48,17,284,41
2016-05-15,00:59:44,14:42:52,16,253,23
2017-06-11,05:54:57,05:27:55,26,494,43
2016-03-12,13:53:36,06:52:53,35,269,4
2016-07-19,02:40:34,02:01:16,24,339,65
2019-03-18,10:28:22,04:01:05,32,283,36
2019-01-16,10:21:51,02:31:31,23,454,73
2018-06-03,23:46:03,00:56:00,27,290,93
2018-11-20,14:27:54,00:25:49,37,454,9
2016-10-30,20:55:28,21:36:18,34,441,78
2017-10-23,15:11:07,18:31:03,18,391,13
2017-10-23,12:55:22,03:34:04,36,319,71
2019-09-18,23:03:06,19:12:01,23,496,96
2018-01-03,22:59:57,02:10:07,19,306,15
2019-11-01,23:31:25,05:57:36,36,293,72
2017-09-14,12:43:57,08:28:13,36,437,6
2019-04-04,05:52:41,05:53:04,17,422,70
2016-08-24,10:40:18,00:51:14,17,391,79
2016-08-09,01:45:13,07:39:54,29,212,77
2017-12-15,07:57:04,05:52:08,27,479,46
2015-11-27,06:42:40,02:35:35,37,438,52
2018-07-07,05:58:48,10:14:12,31,299,79
2016-06-10,23:54:46,01:58:49,19,258,3
2017-05-20,23:14:03,15:43:24,19,353,6
2017-01-19,22:02:38,03:18:20,16,218,45
2018-06-26,05:30:44,06:30:41,21,443,65
2016-07-09,11:51:32,03:58:16,16,488,71
2018-02-09,20:17:45,22:41:37,26,267,17
2018-04-25,09:38:33,05:00:25,21,453,3
2018-07-02,22:21:04,10:52:34,23,403,25
2016-03-06,04:19:42,08:12:27,19,363,12
2017-10-24,09:50:17,21:12:22,21,313,67
2017-03-11,16:36:21,12:49:04,32,293,55
2019-01-17,04:55:41,12:49:07,35,259,24
2018-03-16,20:19:51,07:34:16,22,230,41
2016-12-15,00:21:07,21:55:12,25,350,88
2017-11-18,19:12:01,03:02:14,25,382,70
2017-10-16,03:14:46,03:33:10,29,319,52
2016-07-19,04:13:37,11:06:13,37,423,37
2018-06-24,10:05:18,14:50:46,35,447,31
2016-12-09,19:36:38,10:19:31,29,442,50
2019-04-13,05:49:06,03:28:24,34,467,38
2018-03-03,21:51:09,12:22:01,21,402,99
2017-05-21,04:07:55,22:00:23,38,303,66
2019-05-22,10:26:50,10:41:53,30,344,82
2015-11-07,14:58:04,21:15:05,19,362,50
2018-05-16,10:02:49,21:05:39,35,250,6
2017-06-24,00:05:06,20:33:45,30,258,64
2017-07-02,15:33:56,14:44:05,28,484,51
2018-04-10,14:59:53,14:25:47,25,395,82
2018-04-16,05:41:35,20:21:21,28,241,100
2019-04-14,23:34:38,22:57:12,32,258,2
2017-07-24,23:05:34,07:05:18,34,323,99
2018-10-06,14:31:08,22:32:25,23,294,47
2018-07-19,23:32:56,01:12:03,28,228,62
2018-08-18,15:44:38,10:33:51,38,375,3
2016-07-29,10:14:02,18:46:14,36,298,84
2016-07-17,19:27:48,09:51:22,35,360,7
2018-09-14,16:59:36,00:29:27,34,227,83
2019-01-17,03:23:08,15:28:03,36,478,100
2018-10-27,16:18:19,08:18:08,18,371,19
2016-07-17,20:37:26,03:52:54,20,412,18
2015-12-29,03:55:09,19:47:38,34,288,21
2019-01-05,03:31:04,10:40:44,16,483,61
2019-03-07,18:49:26,19:39:54,17,322,41
2016-05-13,23:55:06,02:51:44,26,437,66
2018-09-25,00:43:41,03:20:33,23,352,37
2019-10-12,03:46:42,02:43:55,31,344,61
2016-11-10,08:31:09,21:59:18,26,444,6
2019-03-22,03:48:09,09:46:45,17,389,38
2016-10-05,22:58:46,08:30:21,21,239,28
2016-12-12,15:36:39,02:36:50,37,348,18
2016-10-21,15:37:07,14:02:14,37,460,19
2017-02-24,23:47:52,05:10:19,29,349,57
2017-10-31,00:42:03,03:57:31,24,365,55
2019-06-15,07:30:38,16:33:23,25,455,36
2019-09-28,20:51:37,20:53:33,28,403,35
2019-04-24,04:29:05,08:36:34,23,257,8
2018-11-05,04:46:20,15:19:59,21,295,34
2018-02-21,07:18:49,12:01:26,18,232,97
2017-04-14,19:45:26,12:21:55,34,291,68
2016-04-24,22:43:38,01:54:52,38,209,56
2016-03-13,11:18:42,18:42:53,35,499,23
2018-10-10,22:20:15,16:57:54,38,363,1
2018-01-12,12:01:40,22:32:20,38,242,44
2019-11-06,10:08:22,18:17:00,38,357,16
2018-03-08,14:16:36,13:59:20,22,384,1
2017-04-04,03:57:12,19:57:54,29,296,74
2016-11-29,00:25:48,23:37:45,17,223,56
2017-03-15,09:25:33,12:07:12,34,289,67
2018-04-15,15:18:28,13:53:18,30,242,47
2017-08-19,18:53:11,05:11:07,18,453,5
2017-05-20,03:26:43,16:49:52,19,227,20
2017-10-10,21:04:23,10:29:45,35,486,88
2017-11-10,20:38:40,04:29:12,21,276,83
2016-09-17,10:30:42,17:40:45,23,482,8
2016-04-23,16:42:51,10:16:57,21,378,12
2017-03-13,06:25:59,17:31:21,34,395,31
2017-08-18,20:29:42,06:37:24,27,441,35
2016-04-28,10:32:45,07:07:30,30,236,39
2019-01-07,03:36:08,15:13:42,21,462,69
2018-09-09,04:25:56,01:03:11,28,490,15
2016-02-24,21:58:44,18:26:34,23,491,31
2017-06-26,18:06:51,20:06:08,37,500,33
2018-05-07,11:57:41,06:04:03,38,254,98
2016-05-03,06:48:54,02:53:56,35,320,18
2016-03-04,11:19:00,07:47:58,16,449,56
2019-01-31,15:29:32,04:18:50,30,235,81
2018-05-17,20:32:29,05:09:46,19,440,71
2017-01-11,09:28:03,01:30:04,34,412,15
2016-05-16,10:09:14,15:57:53,19,250,20
2018-07-16,17:19:02,10:57:39,27,373,3
2019-10-15,08:51:10,17:51:52,30,372,82
2016-01-30,17:35:05,14:49:39,28,473,78
2017-03-05,03:37:34,00:15:20,38,371,81
2019-07-21,23:26:17,04:03:11,33,378,73
2017-02-17,01:51:09,10:05:44,19,320,18
2017-07-27,12:54:55,18:33:34,28,242,82
2017-09-29,21:41:22,20:47:45,32,275,18
2018-02-05,19:28:13,19:14:44,34,305,81
2018-02-15,23:42:46,13:17:25,36,485,50
2018-11-21,05:07:34,19:49:18,19,359,26
2017-03-18,14:40:33,04:00:27,28,438,47
2016-01-22,00:51:35,11:20:22,37,233,31
2018-10-02,06:32:52,10:30:24,23,312,5
2019-05-02,11:11:30,02:37:11,38,305,20
2019-10-29,18:27:25,01:19:02,18,330,82
2019-09-10,09:36:05,02:24:18,18,381,57
2018-07-30,17:51:57,20:52:22,28,270,83
2017-08-19,05:55:37,12:31:08,23,234,84
2018-05-02,08:06:37,13:15:30,30,351,8
2016-12-12,08:21:23,06:29:58,33,203,23
2017-04-22,10:52:36,23:45:07,38,452,20
2017-04-04,16:57:07,03:54:17,24,218,20
2017-06-23,22:16:52,10:44:37,35,438,48
2016-04-21,15:19:08,19:37:16,35,424,13
2016-03-30,23:54:57,02:27:36,31,357,54
2016-08-13,20:16:13,03:41:26,19,244,66
2017-08-01,02:25:51,03:26:35,25,203,70
2017-10-01,01:23:33,23:39:41,27,354,97
2017-04-18,02:59:29,06:39:30,17,477,51
2018-07-18,15:00:11,06:02:51,23,389,59
2018-01-22,06:38:00,11:46:45,20,361,70
2019-07-01,23:51:52,18:42:06,19,479,13
2019-06-01,15:42:50,17:02:43,23,313,92
2017-04-04,16:58:01,00:49:36,20,377,33
2015-11-14,18:44:40,00:47:59,31,457,46
2019-08-13,15:14:04,02:59:49,28,436,76
2018-11-18,18:35:27,01:46:07,35,494,17
2019-11-10,14:52:16,09:17:51,33,482,30
2018-12-14,18:47:32,09:25:35,22,487,4
2019-10-24,21:01:11,20:47:56,32,468,88
2015-12-03,23:44:36,08:50:05,37,296,72
2016-03-03,13:12:45,11:36:47,19,233,45
2019-09-10,12:22:50,00:05:30,26,374,8
2015-11-22,23:13:15,06:19:35,16,447,60
2016-06-27,05:27:27,11:29:47,35,374,61
2018-03-07,19:28:28,11:04:58,22,484,34
2019-08-26,20:08:31,06:59:25,16,213,83
2018-08-09,20:48:22,15:08:54,24,395,37
2017-04-04,17:18:43,18:56:40,29,357,9
2017-09-25,12:03:08,12:29:37,21,245,58
2018-05-08,23:01:44,11:13:47,35,222,98
2017-06-16,00:32:23,22:01:14,16,397,59
2018-07-01,14:42:31,16:17:04,32,342,4
2016-06-23,03:54:27,05:10:06,36,255,78
2015-11-04,20:35:13,11:00:19,28,302,57
2016-08-22,15:15:08,22:27:17,21,246,76
2019-01-10,02:00:06,15:47:37,34,324,58
2019-02-23,01:45:33,00:24:31,18,222,86
2018-01-03,10:30:15,21:41:44,16,338,9
2019-06-19,15:48:51,19:43:40,21,404,65
2016-05-20,04:15:45,06:31:24,31,445,27
2017-10-06,03:15:29,17:42:07,34,485,7
2019-11-17,21:43:07,06:29:12,32,237,3
2016-01-06,23:10:47,16:28:16,23,262,61
2018-06-08,20:40:08,21:10:21,18,457,20
2019-07-15,16:13:50,12:29:02,26,451,12
2019-03-13,11:28:34,21:49:42,18,324,87
2018-01-25,11:57:54,05:21:43,26,492,30
2018-10-31,19:39:13,10:57:10,22,291,97
2018-01-06,19:27:28,07:47:20,31,418,88
2019-05-09,05:05:43,12:22:47,16,265,62
2018-05-01,18:35:13,14:20:49,22,232,73
2017-03-25,05:38:23,20:34:33,24,419,41
2019-02-16,11:14:32,15:22:52,17,202,54
2019-07-14,05:14:06,08:26:41,34,456,80
2016-04-25,09:21:37,05:19:58,27,374,10
2017-10-11,01:22:50,14:16:22,18,444,69
2019-08-20,22:28:21,19:23:00,20,414,18
2019-05-24,06:06:27,04:07:23,35,473,50
2018-01-19,03:19:09,07:45:49,35,408,61
2018-10-18,02:19:35,06:21:03,34,409,10
2019-06-23,10:59:10,21:04:07,25,377,72
2017-07-17,08:55:56,03:06:19,33,479,42
2016-10-12,02:43:13,17:45:41,26,201,29
2019-06-28,16:57:10,04:55:25,21,369,55
2019-02-25,16:31:08,09:44:18,32,316,42
2017-10-03,08:46:28,12:02:27,32,213,18
2016-03-02,00:15:22,06:42:23,29,389,13
2019-08-28,10:15:54,14:45:15,17,283,50
2019-06-05,06:19:47,20:58:59,17,330,4
2016-04-01,23:59:52,23:49:47,28,470,88
2016-11-17,10:47:58,02:29:08,32,369,43
2018-03-11,05:37:53,22:20:51,33,291,57
2018-10-12,10:38:06,03:45:30,22,286,62
2016-06-08,09:04:54,15:42:02,24,305,50
2018-05-04,22:35:51,17:58:15,31,235,83
2018-01-24,00:43:56,20:37:56,16,475,27
2016-06-14,21:22:04,16:51:11,31,489,41
2016-12-12,12:06:51,01:39:23,27,449,82
2016-09-13,20:46:23,14:05:45,26,347,77
2019-01-11,00:19:15,00:53:14,16,472,33
2016-02-21,18:38:41,01:49:02,27,300,67
2018-05-18,03:43:08,16:40:36,37,494,91
2018-06-01,04:39:02,04:16:42,23,329,41
2018-08-03,02:41:06,05:29:04,17,258,43
2018-07-17,19:10:43,05:28:46,18,354,57
2019-03-03,00:59:32,20:35:30,23,487,56
2019-02-11,13:59:03,05:10:07,23,276,62
2016-03-20,00:23:26,04:14:25,28,206,48
2016-02-07,11:03:40,23:16:29,18,364,23
2019-04-07,23:12:16,11:55:21,19,407,5
2019-10-11,02:17:51,23:35:30,19,279,77
2017-09-27,23:54:17,10:57:04,35,399,3
2016-04-20,20:58:18,19:51:58,21,340,38
2017-04-15,02:45:42,23:09:24,18,231,11
2018-01-09,03:47:26,09:39:24,34,251,42
2016-05-13,16:41:22,07:28:39,35,277,38
2019-06-13,10:52:27,09:24:10,30,272,96
2017-06-19,00:35:52,18:40:43,35,362,55
2019-06-24,16:50:05,15:16:25,29,325,49
2016-04-02,17:04:43,05:45:54,27,335,76
2016-07-20,19:13:04,02:45:00,30,490,41
2019-09-24,05:37:10,06:01:56,19,312,21
2017-08-13,13:14:33,19:27:21,36,500,10
2018-05-24,21:42:01,02:52:05,33,485,9
2018-02-01,18:17:01,22:56:39,33,201,91
2018-06-21,09:23:23,14:06:35,37,392,36
2018-09-04,07:04:47,16:51:11,16,399,16
2017-11-08,02:53:01,22:57:31,19,292,87
2015-11-16,13:47:14,17:45:16,19,458,69
2016-05-30,02:33:43,08:20:10,24,396,95
2016-02-06,03:27:08,01:40:37,17,201,18
2016-01-04,12:30:24,10:21:36,26,454,5
2019-08-24,22:36:07,03:59:28,23,411,71
2017-05-01,21:56:03,18:18:42,18,486,22
2018-08-22,17:05:32,22:17:49,16,347,22
2017-12-09,03:10:31,07:07:08,35,340,80
2018-01-01,16:07:47,16:42:39,35,364,39
2019-06-10,09:07:02,14:43:12,16,414,89
2017-12-01,19:51:16,15:49:45,34,330,100
2017-03-01,10:10:46,16:44:38,38,410,100
2017-01-01,01:55:24,06:05:59,32,469,70
2019-05-06,02:14:45,07:28:09,29,459,36
2018-07-07,14:35:10,19:41:23,37,294,22
2019-10-06,14:29:04,20:48:42,36,274,95
2017-10-18,19:34:58,15:48:41,20,442,81
2017-01-16,08:14:03,18:47:19,32,338,44
2018-04-21,06:25:32,21:00:01,36,462,37
2018-07-26,15:43:41,07:00:15,28,371,31
2017-08-25,16:58:32,09:18:33,19,347,55
2016-11-14,00:43:15,20:22:41,22,354,70
2019-04-30,13:25:32,02:58:14,33,284,84
2018-05-26,02:08:30,03:24:57,38,425,25
2015-12-30,10:09:43,17:38:09,27,479,86
2019-10-11,22:26:56,00:33:01,31,305,25
2019-08-26,00:23:02,02:09:46,29,485,47
2016-02-14,22:50:19,19:12:25,16,377,64
2019-03-01,13:12:38,07:30:27,21,230,26
2017-05-21,03:11:42,12:23:04,35,254,58
2018-12-19,13:28:23,14:44:57,30,254,79
2019-05-04,03:19:12,02:26:43,34,343,5
2018-04-15,13:58:08,03:12:21,30,378,84
2018-02-02,14:10:40,06:45:52,35,368,70
2017-09-15,20:31:39,20:14:30,25,396,94
2019-04-30,08:36:43,20:07:29,16,365,89
2016-11-28,07:19:47,00:32:33,35,445,14
2017-10-02,05:42:42,07:31:57,29,288,67
2019-01-01,02:24:38,10:56:32,32,386,14
2018-06-13,07:36:15,00:13:32,16,466,21
2019-08-06,14:43:09,16:37:02,22,355,90
2017-12-08,00:33:46,07:27:57,19,327,45
2017-01-20,12:55:58,17:16:47,23,229,45
2017-01-21,21:19:32,07:40:37,25,330,63
2019-04-15,18:18:10,05:50:57,31,442,23
2017-04-26,14:40:48,02:48:37,19,461,62
2015-11-13,22:13:50,08:45:57,29,499,23
2018-04-06,09:45:31,06:25:41,20,397,43
2015-12-19,00:00:49,07:33:54,36,369,30
2017-06-10,17:27:28,20:22:14,38,302,86
2018-04-04,08:34:09,00:50:32,17,434,24
2016-04-14,08:17:07,14:11:32,35,410,50
2016-01-25,04:33:23,13:40:01,20,391,17
2017-03-18,14:17:33,22:17:17,26,326,66
2016-04-14,04:38:10,19:58:48,17,444,42
2019-09-05,04:04:31,01:05:28,21,318,11
2019-05-09,12:18:56,14:18:26,27,483,42
2019-02-24,09:25:56,16:03:43,29,255,46
2017-01-25,12:31:06,13:01:07,37,466,73
2019-05-23,15:23:41,17:47:33,31,244,78
2016-12-23,05:29:20,02:13:26,17,296,8
2019-06-11,06:54:33,12:19:50,24,330,87
2016-04-03,21:40:13,22:12:44,18,428,2
2019-06-09,19:05:01,01:18:41,33,322,98
2018-04-25,11:29:44,15:05:00,18,357,42
2016-07-17,05:35:04,03:31:45,34,268,38
2016-12-28,02:10:28,11:20:15,22,332,31
2017-07-20,17:11:13,08:38:20,33,256,89
2019-07-30,20:23:10,07:31:18,36,367,30
2018-02-14,10:35:15,00:29:25,31,399,19
2016-01-08,06:11:54,04:07:47,20,323,53
2018-08-24,01:10:36,00:09:23,17,253,49
2016-08-07,19:49:34,04:09:06,24,495,77
2015-11-15,01:22:57,00:24:55,16,205,37
2019-07-04,16:12:07,11:29:22,28,453,60
2019-03-24,01:57:45,12:06:50,27,367,89
2018-07-09,08:35:42,12:50:15,21,313,61
2018-04-24,18:55:00,17:03:27,28,495,28
2018-01-13,03:49:12,21:34:17,38,290,24
2019-07-17,12:13:13,00:18:23,17,451,64
2017-05-15,05:25:12,21:40:58,38,232,70
2018-11-30,10:43:23,04:05:21,17,326,28
2018-01-02,09:09:28,06:00:21,30,447,49
2016-03-12,21:00:46,15:16:53,31,264,3
2019-02-25,07:50:43,03:34:22,25,233,97
2019-05-07,09:53:02,17:19:41,25,487,13
2018-11-03,17:51:27,14:34:06,18,486,76
2019-05-15,17:23:22,14:51:43,29,284,5
2016-01-16,23:38:21,16:58:53,30,430,74
2019-01-25,05:01:12,03:04:56,20,328,69
2018-10-26,04:20:16,10:49:53,34,354,86
2016-11-05,08:54:23,15:47:48,29,339,19
2015-11-05,23:55:54,04:46:57,26,301,21
2016-07-25,00:05:36,10:32:50,34,366,91
2019-05-31,02:33:26,12:33:39,32,371,37
2016-10-26,22:24:59,15:33:42,22,364,81
2018-11-11,20:08:30,15:36:22,19,229,8
2019-11-11,04:32:19,18:41:51,16,349,46
2017-02-01,02:25:32,21:39:14,16,299,86
2018-04-12,16:54:36,08:48:51,21,412,1
2017-07-08,22:37:29,20:02:54,22,486,67
2019-08-13,09:17:31,16:11:58,27,296,44
2018-04-18,08:40:31,23:23:58,38,354,92
2018-05-31,02:24:25,19:23:39,35,310,22
2016-12-19,18:01:04,11:08:22,31,488,89
2017-01-31,23:23:37,02:39:35,31,254,22
2019-05-21,07:06:56,08:17:37,37,438,29
2017-04-22,04:09:48,01:28:42,35,400,34
2018-09-23,12:13:33,16:04:01,26,280,4
2018-08-22,16:30:27,07:34:25,33,429,32
2019-01-14,19:54:14,06:57:59,32,406,51
2019-06-03,13:17:33,01:19:51,35,303,74
2017-04-03,05:59:35,18:59:13,33,276,38
2018-09-16,20:37:59,12:11:42,29,440,87
2016-04-12,10:33:06,21:57:54,17,268,89
2016-09-04,03:36:56,20:15:37,23,479,39
2019-05-29,00:35:56,20:56:32,26,380,17
2019-05-11,20:54:38,11:46:52,33,373,96
2019-06-19,00:05:29,16:59:58,37,310,15
2019-09-21,17:33:23,22:10:00,30,346,91
2016-02-22,14:34:41,15:37:27,18,259,10
2017-03-30,16:48:44,03:31:46,25,230,88
2015-11-09,05:58:31,05:53:18,25,444,69
2019-07-23,19:05:50,07:59:08,34,477,64
2017-01-25,03:14:38,11:21:42,22,221,6
2019-06-20,11:01:25,09:57:55,16,379,48
2017-08-20,08:31:16,07:23:24,30,321,67
2019-06-09,03:02:02,23:30:35,35,486,72
2017-02-27,13:05:33,19:43:02,27,205,49
2019-09-24,04:10:42,14:05:25,18,425,100
2016-05-10,00:18:12,11:16:11,21,244,65
2018-12-24,02:58:08,02:08:17,24,458,30
2016-11-16,19:13:21,05:58:53,30,499,40
2018-12-23,20:00:35,13:14:10,36,435,88
2019-06-18,04:21:30,10:28:54,28,359,98
2015-11-08,18:36:26,00:07:03,35,277,96
2017-07-08,08:27:27,02:14:25,18,202,85
2016-06-18,05:16:27,22:08:50,21,354,31
2018-01-04,04:43:29,21:07:13,20,291,85
2016-04-04,21:11:38,17:42:46,31,355,63
2017-09-09,12:02:06,04:24:01,34,441,92
2017-04-07,03:15:33,07:57:41,25,285,19
2018-06-16,20:50:37,00:13:24,28,288,46
2017-12-22,05:07:37,03:48:33,35,245,1
2016-01-12,00:25:13,19:18:47,20,201,99
2019-01-19,22:47:49,01:03:43,21,316,51
2016-10-08,21:48:59,08:51:56,19,403,90
2017-04-29,21:52:49,22:48:58,17,397,80
2018-07-30,00:15:04,12:58:37,36,304,4
2018-11-24,22:35:08,16:12:49,18,450,21
2019-01-18,03:28:43,01:48:37,32,261,29
2019-01-28,19:18:23,22:44:18,30,262,77
2015-12-09,00:59:26,15:07:40,17,396,90
2016-02-10,04:19:58,07:06:33,29,451,52
2017-12-12,23:51:26,16:33:43,19,360,2
2016-11-22,11:23:00,03:07:44,34,300,37
2019-07-29,15:10:10,00:39:03,19,212,47
2017-04-09,07:01:57,13:42:54,30,392,14
2018-06-23,09:19:11,05:39:17,24,317,25
2018-05-05,07:58:37,04:13:28,25,242,74
2019-09-11,10:35:38,17:02:27,21,391,75
2018-10-15,20:04:21,13:44:10,37,433,93
2019-11-04,06:09:34,12:19:42,19,447,46
2016-08-02,14:22:43,03:19:59,23,215,100
2016-12-11,13:32:50,07:25:03,38,218,29
2019-07-29,23:26:56,01:28:22,31,240,2
2019-03-28,12:56:28,15:15:41,23,328,13
2019-03-16,21:31:52,07:09:40,29,407,9
2015-12-15,08:15:58,04:04:41,26,410,73
2018-12-17,11:05:44,14:40:40,24,204,76
2019-09-28,23:53:13,09:04:40,28,417,75
2016-11-10,15:58:38,12:35:17,31,403,17
2018-11-15,19:14:54,20:26:10,36,345,86
2016-05-08,21:15:25,00:29:50,24,375,72
2018-04-23,14:11:46,14:25:06,23,286,69
2017-08-29,22:59:22,10:20:16,18,323,82
2016-06-18,06:58:47,18:23:10,21,500,51
2015-12-07,17:26:42,17:15:55,26,359,43
2015-11-15,01:48:51,18:06:18,24,329,69
2016-12-23,08:02:49,09:07:06,18,353,89
2016-11-20,12:33:15,22:30:19,16,402,8
2016-12-27,06:17:06,01:11:10,23,358,89
2016-01-15,04:07:28,04:34:03,28,316,46
2019-08-21,04:39:33,21:30:15,38,458,1
2018-12-08,13:54:28,07:45:28,23,309,48
2016-01-10,02:03:20,01:05:58,38,273,72
2018-09-17,16:39:39,16:24:20,17,275,15
2016-01-16,19:57:49,19:59:06,20,430,11
2016-05-17,00:34:34,11:59:36,29,407,82
2017-03-03,14:24:31,04:04:27,37,416,67
2018-04-26,15:52:42,08:51:15,28,228,45
2019-05-04,00:38:37,09:17:53,34,282,52
2017-09-20,06:19:41,11:14:48,36,357,66
2019-05-22,05:23:34,23:22:21,17,320,3
2016-05-23,10:35:07,17:51:08,26,286,50
2017-02-11,16:00:11,08:01:02,25,324,77
2015-12-18,11:00:47,01:49:23,38,233,61
2017-06-24,12:52:29,18:15:00,20,327,71
2017-05-20,16:06:11,04:11:33,34,263,5
2018-02-21,07:07:06,04:46:32,20,298,10
2016-11-21,02:32:26,17:15:10,18,314,96
2017-05-10,04:12:08,21:13:16,23,462,94
2017-01-15,00:34:52,04:11:21,23,248,37
2016-05-10,17:47:08,14:11:56,32,255,8
2018-01-22,08:31:57,05:38:00,31,498,55
2016-09-27,04:41:15,10:11:13,26,419,11
2018-01-03,02:42:15,16:00:05,34,274,25
2018-01-31,21:58:19,10:51:08,35,237,92
2019-04-23,02:05:30,06:01:50,16,257,88
2015-11-01,17:56:57,04:11:02,19,432,4
2016-10-31,14:18:24,12:23:03,25,275,76
2019-03-18,12:43:20,23:41:46,36,247,65
2018-01-06,19:51:17,07:22:06,38,280,93
2018-02-21,08:01:05,01:24:21,31,435,35
2019-02-07,17:51:35,17:52:52,32,449,17
2019-06-02,19:24:52,00:24:53,25,492,31
2018-06-06,15:58:57,12:42:23,32,476,85
2017-11-12,09:53:56,07:21:34,21,354,26
2018-04-23,13:33:46,13:39:39,31,393,45
2019-05-06,20:26:06,08:12:04,23,254,86
2017-04-09,12:35:19,11:00:59,22,257,25
2018-02-11,06:46:23,18:07:41,25,368,82
2019-03-14,17:06:20,10:34:18,26,340,42
2017-05-27,19:18:59,01:37:38,25,237,50
2017-08-23,11:22:56,07:44:22,31,247,96
2017-11-05,20:58:44,10:13:22,25,364,58
2018-01-17,03:45:12,02:50:51,29,482,23
2019-11-08,05:26:52,09:59:35,27,453,45
2018-01-15,02:08:43,00:04:59,36,289,6
2016-12-21,18:17:35,04:47:24,36,297,45
2016-05-26,18:45:11,02:42:49,29,278,66
2018-02-08,06:54:18,13:47:15,30,233,94
2019-03-15,18:14:53,15:44:27,34,248,69
2016-07-07,12:44:34,16:24:35,21,361,9
2019-08-21,17:26:04,19:28:36,27,304,5
2018-01-23,20:55:08,23:00:34,34,451,54
2017-10-02,04:47:24,19:13:24,38,300,13
